bin_id,sensor_id,reading_id,timestamp,fill_level_percent,bin_type,location_latitude,location_longitude,address_street,address_city,address_state,address_postal_code,address_country,battery_level_percent,bin_status,overflow_alert,alert_flag,alert_type,truck_available,route_efficiency,travel_time,urban_density_factor,waste_generation_index,bin_capacity_kg,bin_fill_percent,weight_kg,day_of_week,month,is_weekend,gas_level,temperature,rainfall,lag_1,lag_2,rolling_mean_7,next_day_waste_kg,peak_flag,date,hour,day_name,week_number,department,waste_source,shift,production_volume_index,estimated_pickup_cost,pickup_required,manager_approval_required,manager_approval_status,overflow_risk,vehicle_assignment_status,cost_saving_if_skipped,derived_peak_day
BIN-047,SNSR-1047,READ-00047,2024-06-06 03:43:12+00:00,54.2,recycling,46.2044,6.1432,34 Rue du Rhône,Geneva,GE,1204,Switzerland,44.5,active,FALSE,0,,1,0.807516249,15.07357714,1.298295179,1.081056191,50,34.81483579,15.905759,3,6,0,128.189918,22.8487771,17,12.06829659,11.30736933,15.08453337,19.22525756,0,06-06-2024,3,Thursday,23,Production,Packaging and Production,Night,0.86,49.4,0,0,Not Needed,Low,No Dispatch Needed,49.4,0
BIN-048,SNSR-1048,READ-00048,2024-06-06 04:58:56+00:00,79.3,organic,59.9139,10.7522,11 Karl Johans gate,Oslo,Oslo,154,Norway,37.6,active,FALSE,0,,1,0.881207584,43.17508846,1.149963931,0.727182406,50,39.14254938,19.30837909,3,6,0,150.8661275,23.99775677,13,16.02240086,12.06829659,11.17663688,20.42076244,0,06-06-2024,4,Thursday,23,Cafeteria,Food Waste Area,Night,0.58,104.75,0,0,Not Needed,Medium,No Dispatch Needed,104.75,0
BIN-049,SNSR-1049,READ-00049,2024-06-06 06:14:41+00:00,100,hazardous,-75.25,-0.0715,Research Base,Antarctica,Ross,1,Antarctica,7.9,out_of_service,TRUE,0,,0,0.745451841,10.25307919,1.201966877,0.924767569,50,39.57604991,22.6300583,3,6,0,165.6450837,24.22738392,17,19.22525756,16.02240086,13.43574454,20.94008985,0,06-06-2024,6,Thursday,23,Quality Lab,Chemical Handling Area,Morning,1.06,85.14,1,1,Pending,High,Awaiting Vehicle,0,0
BIN-207,SNSR-8041,READ-30007,2024-06-01 12:05:00+00:00,47.7,recycling,1.3521,103.8198,Orchard Rd,Singapore,SG,238897,Singapore,82.9,active,FALSE,0,,0,0.908508139,40.4782167,0.825399698,0.979358811,50,38.28317351,22.62624058,5,6,1,157.6558775,24.36067089,1,18.38772004,17.34173922,14.60939945,22.62262919,0,01-06-2024,12,Saturday,22,Production,Packaging and Production,Morning,1.13,104.54,0,0,Not Needed,Low,No Dispatch Needed,104.54,0
BIN-208,SNSR-8045,READ-30008,2024-06-01 13:19:00+00:00,85.1,organic,41.9028,12.4964,Via del Corso,Rome,RM,186,Italy,49.3,active,FALSE,0,,1,0.629617861,35.13395116,1.246491405,1.025586781,50,43.47145056,23.51752415,5,6,1,204.7044273,24.29410207,5,19.09101268,18.38772004,16.86821927,25.22653174,0,01-06-2024,13,Saturday,22,Cafeteria,Food Waste Area,Morning,1.18,96.17,1,0,Not Needed,Medium,Vehicle Ready,0,0
BIN-209,SNSR-8051,READ-30009,2024-06-01 14:45:00+00:00,0,other,34.0522,-118.2437,Sunset Blvd,Los Angeles,CA,90028,USA,8.2,out_of_service,FALSE,0,,1,0.743386291,12.57393756,1.149632899,0.871924751,50,52.47985842,26.87065391,5,6,1,197.6963157,25.60149837,10,22.62262919,19.09101268,18.95223945,28.20478576,0,01-06-2024,14,Saturday,22,Storage,Warehouse Utility Area,Evening,0.87,60.25,0,0,Not Needed,Low,No Dispatch Needed,60.25,0
BIN-210,SNSR-8054,READ-30010,2024-06-01 15:03:00+00:00,75.3,hazardous,52.3676,4.9041,Damrak,Amsterdam,NH,1012,Netherlands,38.7,active,FALSE,0,,1,0.646347624,23.93232321,1.34922341,1.054499956,50,55.87913518,24.40076774,5,6,1,229.8326036,25.1010471,15,25.22653174,22.62262919,21.02429895,28.77683149,0,01-06-2024,15,Saturday,22,Quality Lab,Chemical Handling Area,Evening,1.05,112.24,0,1,Pending,Medium,No Dispatch Needed,112.24,0
BIN-211,SNSR-8057,READ-30011,2024-06-01 16:22:00+00:00,36.6,general,40.7128,-74.006,Broadway,New York,NY,10007,USA,57.1,active,FALSE,0,,0,0.94524137,55.4132943,1.157612892,0.71830015,50,57.60916444,29.1573586,5,6,1,219.9973364,31.62301792,15,28.20478576,25.22653174,22.80732145,32.67151597,0,01-06-2024,16,Saturday,22,Administration,Office Block,Evening,0.72,140.56,0,1,Pending,Low,No Dispatch Needed,140.56,0
BIN-212,SNSR-8062,READ-30012,2024-06-01 17:44:00+00:00,10.5,organic,43.6532,-79.3832,Queen St W,Toronto,ON,M5H 2N2,Canada,16.9,maintenance,FALSE,1,Overflow Warning,1,0.849319251,21.97809453,1.068308603,0.722408913,50,65.12062335,33.98725822,5,6,1,233.5368371,25.25973764,0,28.77683149,28.20478576,24.99728955,36.08506521,0,01-06-2024,17,Saturday,22,Cafeteria,Food Waste Area,Evening,0.72,87.14,0,0,Not Needed,Low,No Dispatch Needed,87.14,0
BIN-213,SNSR-8068,READ-30013,2024-06-01 18:05:00+00:00,99.9,recycling,51.5074,-0.1278,Oxford St,London,ENG,W1D 1BS,UK,12.8,out_of_service,TRUE,0,,1,0.73235921,17.2447436,0.593674768,1.193560336,50,72.99520554,37.17004788,5,6,1,268.4597335,21.53831668,8,32.67151597,28.77683149,27.52548172,37.3282521,0,01-06-2024,18,Saturday,22,Production,Packaging and Production,Evening,1.19,83.08,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-214,SNSR-8073,READ-30014,2024-06-01 19:23:00+00:00,53.2,hazardous,-22.9068,-43.1729,Avenida Atlântica,Rio de Janeiro,RJ,22010-000,Brazil,44.9,active,FALSE,0,,1,0.62542334,34.47263801,0.867715803,0.916114385,50,76.00364741,39.01221142,5,6,1,256.5550946,24.71357776,5,36.08506521,32.67151597,30.13080164,38.46463949,0,01-06-2024,19,Saturday,22,Quality Lab,Chemical Handling Area,Evening,0.92,151.67,0,1,Pending,Low,No Dispatch Needed,151.67,0
BIN-215,SNSR-8078,READ-30015,2024-06-01 20:49:00+00:00,81,organic,59.3293,18.0686,Drottninggatan,Stockholm,ST,111 51,Sweden,51.3,active,FALSE,0,,1,0.724392929,59.28252271,0.765202368,0.776236308,50,77.57874726,38.5261912,5,6,1,256.8683157,25.2000386,15,37.3282521,36.08506521,32.39394596,39.60655527,0,01-06-2024,20,Saturday,22,Cafeteria,Food Waste Area,Evening,0.78,160.65,1,1,Pending,Medium,Vehicle Ready,0,0
BIN-216,SNSR-8083,READ-30016,2024-06-01 21:10:00+00:00,17.7,other,37.7749,-122.4194,Market St,San Francisco,CA,94103,USA,12.1,maintenance,FALSE,0,,1,0.730073329,22.10276358,0.743989643,1.013345956,50,76.99553123,37.77357756,5,6,1,268.5982861,23.63915768,2,38.46463949,37.3282521,34.44823504,41.17140312,0,01-06-2024,21,Saturday,22,Storage,Warehouse Utility Area,Evening,1.01,92.67,0,0,Not Needed,Low,No Dispatch Needed,92.67,0
BIN-217,SNSR-8088,READ-30017,2024-06-01 22:36:00+00:00,90.3,general,28.7041,77.1025,Connaught Place,Delhi,DL,110001,India,18.9,maintenance,TRUE,0,,1,0.891842471,43.60677737,1.473010555,1.161996132,50,78.84375319,41.29205038,5,6,1,299.2710994,26.23108801,19,39.60655527,38.46463949,36.30060895,43.50805063,1,01-06-2024,22,Saturday,22,Administration,Office Block,Night,0.93,136.3,1,1,Pending,High,Vehicle Ready,0,0
BIN-218,SNSR-8094,READ-30018,2024-06-01 23:10:00+00:00,70.4,recycling,35.6762,139.6503,Harajuku,Tokyo,Tokyo,150-0001,Japan,37.2,active,FALSE,0,,1,0.855022989,48.08098077,0.893097725,0.829492616,50,92.76666396,40.70958124,5,6,1,314.2615781,21.61228701,3,41.17140312,39.60655527,38.40506883,45.5198582,1,01-06-2024,23,Saturday,22,Production,Packaging and Production,Night,0.66,143.54,0,1,Pending,Medium,No Dispatch Needed,143.54,0
BIN-219,SNSR-8099,READ-30019,2024-06-02 00:05:00+00:00,6.4,organic,48.2082,16.3738,Graben,Vienna,W,1010,Austria,14.6,out_of_service,FALSE,0,,1,0.954885097,21.8818772,1.392046555,1.073734285,50,93.5345572,39.59401045,6,6,1,320.9405278,28.60339245,18,43.50805063,41.17140312,40.24054629,47.03916019,1,02-06-2024,0,Sunday,22,Cafeteria,Food Waste Area,Night,0.86,94.82,0,0,Not Needed,Low,No Dispatch Needed,94.82,0
BIN-001,SNSR-1001,READ-00001,2024-06-03 07:34:15+00:00,12.3,general,40.7128,-74.006,123 Broadway,New York,NY,10007,USA,83.5,active,FALSE,0,,1,0.647837698,28.38915664,1.294811304,0.731009033,50,11.84333959,3.523176958,0,6,0,109.4242904,20.31149081,18,47.03916019,45.5198582,36.97941012,5.068710225,0,03-06-2024,7,Monday,23,Administration,Office Block,Morning,0.84,56.03,0,0,Not Needed,Low,No Dispatch Needed,56.03,0
BIN-002,SNSR-1002,READ-00002,2024-06-03 09:21:47+00:00,69.4,recycling,51.5074,-0.1278,456 Piccadilly,London,England,W1J 9HS,UK,61.2,active,FALSE,0,,1,0.885297915,41.61529153,1.002637093,1.018812779,50,5.121134345,4.732840895,0,6,0,54.36074168,27.69170697,19,3.546203955,47.03916019,32.20856308,6.850976676,0,03-06-2024,9,Monday,23,Production,Packaging and Production,Morning,1.17,81.53,0,0,Not Needed,Low,No Dispatch Needed,81.53,0
BIN-003,SNSR-1003,READ-00003,2024-06-03 11:10:32+00:00,95.1,organic,35.6895,139.6917,789 Shibuya,Tokyo,Tokyo,150-0002,Japan,17.8,maintenance,TRUE,0,,1,0.904314019,41.67648554,1.076903885,1.024381073,50,11.93268625,3.903334472,0,6,0,84.35593236,20.90495134,6,5.068710225,3.546203955,27.52919471,8.947221621,0,03-06-2024,11,Monday,23,Cafeteria,Food Waste Area,Morning,1.18,80.48,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-004,SNSR-1004,READ-00004,2024-06-03 13:58:06+00:00,8.6,hazardous,52.52,13.405,23 Alexanderplatz,Berlin,BE,10178,Germany,13.4,out_of_service,FALSE,0,,1,0.824510879,36.7887342,0.992517694,1.082457941,50,16.78075444,9.751960405,0,6,0,100.5937838,25.11715706,19,6.850976676,5.068710225,22.92574021,12.19533749,0,03-06-2024,13,Monday,23,Quality Lab,Chemical Handling Area,Morning,1.24,114.87,0,1,Pending,Low,No Dispatch Needed,114.87,0
BIN-005,SNSR-1005,READ-00005,2024-06-03 15:46:51+00:00,46.2,other,-33.8688,151.2093,55 George St,Sydney,NSW,2000,Australia,58.7,active,FALSE,0,,1,0.908386872,14.5144885,0.695242988,1.1356548,50,22.55263223,9.417510912,0,6,0,106.220566,23.81115557,8,8.947221621,6.850976676,18.45249548,13.39419572,0,03-06-2024,15,Monday,23,Storage,Warehouse Utility Area,Evening,1.14,39.31,0,0,Not Needed,Low,No Dispatch Needed,39.31,0
BIN-006,SNSR-1006,READ-00006,2024-06-03 17:00:19+00:00,91.4,general,48.8566,2.3522,10 Rue de Rivoli,Paris,IDF,75001,France,21,maintenance,TRUE,0,,1,0.797518239,51.76512478,1.222452115,1.285511248,50,20.1964017,11.47798717,0,6,0,129.4170278,24.9611266,0,12.19533749,8.947221621,13.86311512,15.69401626,0,03-06-2024,17,Monday,23,Administration,Office Block,Evening,1.29,109.25,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-007,SNSR-1007,READ-00007,2024-06-03 19:18:05+00:00,33.9,recycling,34.0522,-118.2437,210 Main St,Los Angeles,CA,90012,USA,47.1,active,FALSE,0,,1,0.809093132,26.03900325,0.780772362,1.009780209,50,33.23151832,15.24033285,0,6,0,139.1409967,25.70660512,7,13.39419572,12.19533749,9.385237421,18.26746725,0,03-06-2024,19,Monday,23,Production,Packaging and Production,Evening,1.01,68.21,0,0,Not Needed,Low,No Dispatch Needed,68.21,0
BIN-008,SNSR-1008,READ-00008,2024-06-03 20:45:12+00:00,57.8,organic,55.7558,37.6173,7 Tverskaya St,Moscow,MOW,101000,Russia,35.4,active,FALSE,0,,1,0.771016407,19.32592552,0.524315966,0.893773884,50,34.36070729,19.44024082,0,6,0,155.5888891,25.33934045,6,15.69401626,13.39419572,11.48827503,18.93004369,0,03-06-2024,20,Monday,23,Cafeteria,Food Waste Area,Evening,0.89,62,0,0,Not Needed,Low,No Dispatch Needed,62,0
BIN-009,SNSR-1009,READ-00009,2024-06-03 21:59:44+00:00,100,hazardous,-22.9068,-43.1729,18 Avenida Atlântica,Rio de Janeiro,RJ,22021-001,Brazil,9.5,out_of_service,TRUE,0,,1,0.610167651,12.03875708,1.145472296,1.177111717,50,44.05036272,18.74253644,0,6,0,146.7595834,27.76960076,17,18.26746725,15.69401626,13.46846553,21.55645068,0,03-06-2024,21,Monday,23,Quality Lab,Chemical Handling Area,Evening,1.18,82.91,1,1,Pending,High,Vehicle Ready,0,0
BIN-010,SNSR-1010,READ-00010,2024-06-03 23:07:31+00:00,63.2,other,41.9028,12.4964,99 Via del Corso,Rome,RM,187,Italy,54.9,active,FALSE,0,,0,0.643156571,39.54464716,0.677110679,0.862499351,50,42.12042115,19.37862729,0,6,0,158.5523661,25.62007107,7,18.93004369,18.26746725,15.56924753,22.65328511,0,03-06-2024,23,Monday,23,Storage,Warehouse Utility Area,Night,0.69,98.31,0,0,Not Needed,Low,No Dispatch Needed,98.31,0
BIN-011,SNSR-1011,READ-00011,2024-06-04 01:26:45+00:00,17.7,general,37.7749,-122.4194,350 Market St,San Francisco,CA,94103,USA,71.6,active,FALSE,0,,1,0.612571674,43.87821809,1.440458584,0.963382852,50,46.28745007,19.10430918,1,6,0,176.4802389,25.04172705,0,21.55645068,18.93004369,17.5272566,23.38096568,0,04-06-2024,1,Tuesday,23,Administration,Office Block,Night,0.77,105.73,0,0,Not Needed,Low,No Dispatch Needed,105.73,0
BIN-012,SNSR-1012,READ-00012,2024-06-04 03:32:19+00:00,78.3,recycling,35.6762,139.6503,2-11-1 Nihonbashi,Chuo,Tokyo,103-0027,Japan,45.7,active,FALSE,0,,1,0.854564165,10.82939145,1.453928577,0.747073829,50,48.26962391,22.30082227,1,6,0,192.1425588,27.9224228,10,22.65328511,21.55645068,19.12520348,27.20206506,0,04-06-2024,3,Tuesday,23,Production,Packaging and Production,Night,0.6,50.71,0,0,Not Needed,Medium,No Dispatch Needed,50.71,0
BIN-013,SNSR-1013,READ-00013,2024-06-04 05:17:53+00:00,88,organic,48.2082,16.3738,1 Stephansplatz,Vienna,Vienna,1010,Austria,19.2,maintenance,FALSE,0,,0,0.725742392,35.60465291,1.41486439,0.715210446,50,52.56671953,29.15009095,1,6,0,206.205175,29.88298057,17,23.38096568,22.65328511,21.09775625,31.08177718,0,04-06-2024,5,Tuesday,23,Cafeteria,Food Waste Area,Night,0.57,104.9,1,0,Not Needed,Medium,Awaiting Vehicle,0,0
BIN-014,SNSR-1014,READ-00014,2024-06-04 06:48:24+00:00,3.2,hazardous,59.3293,18.0686,12 Drottninggatan,Stockholm,AB,11151,Sweden,12.8,out_of_service,FALSE,1,Overflow Warning,1,0.803428276,21.32478876,0.8701587,1.277589049,50,59.62513739,33.37818915,1,6,0,214.8349956,26.91609734,9,27.20206506,23.38096568,23.29600781,34.4111679,0,04-06-2024,6,Tuesday,23,Quality Lab,Chemical Handling Area,Morning,1.47,120.11,0,1,Pending,Low,No Dispatch Needed,120.11,0
BIN-015,SNSR-1015,READ-00015,2024-06-04 08:35:07+00:00,51.7,other,19.4326,-99.1332,67 Paseo de la Reforma,Mexico City,CDMX,6600,Mexico,56.3,active,FALSE,1,Overflow Warning,1,0.96302659,42.25863952,0.515456617,1.201588072,50,68.22144487,40.20755986,1,6,0,234.7241585,23.9640033,2,31.08177718,27.20206506,25.60225076,35.97731609,0,04-06-2024,8,Tuesday,23,Storage,Warehouse Utility Area,Morning,1.38,132.36,0,1,Pending,Low,No Dispatch Needed,132.36,0
BIN-016,SNSR-1016,READ-00016,2024-06-04 10:29:41+00:00,96.6,general,39.9042,116.4074,8 Tiananmen Sq,Beijing,Beijing,100006,China,13.7,maintenance,TRUE,0,,1,0.699716892,18.71832145,1.428318563,1.117584524,50,76.15402451,33.78331375,1,6,0,254.5743098,27.62322721,6,34.4111679,31.08177718,28.03757539,36.81916849,0,04-06-2024,10,Tuesday,23,Administration,Office Block,Morning,1.29,80.99,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-017,SNSR-1017,READ-00017,2024-06-04 11:42:16+00:00,58.8,recycling,43.6532,-79.3832,33 Queen St W,Toronto,ON,M5H 2N2,Canada,49.8,active,FALSE,0,,1,0.764153169,44.54688691,0.928184148,0.945371767,50,74.8421272,39.03892239,1,6,0,265.971909,25.98018663,15,35.97731609,34.4111679,30.21796364,39.71398408,0,04-06-2024,11,Tuesday,23,Production,Packaging and Production,Morning,1.09,134.84,0,1,Pending,Low,No Dispatch Needed,134.84,0
BIN-018,SNSR-1018,READ-00018,2024-06-04 13:13:52+00:00,13.5,organic,28.6139,77.209,14 Connaught Place,Delhi,DL,110001,India,76.1,active,FALSE,0,,0,0.902220455,29.33676732,1.466654819,0.803976592,50,78.8373697,36.69336345,1,6,0,260.5473767,23.52367873,15,36.81916849,35.97731609,32.65520636,41.75451781,0,04-06-2024,13,Tuesday,23,Cafeteria,Food Waste Area,Morning,0.92,104.18,0,0,Not Needed,Low,No Dispatch Needed,104.18,0
BIN-019,SNSR-1019,READ-00019,2024-06-04 15:22:49+00:00,73,hazardous,35.2271,-80.8431,77 S Tryon St,Charlotte,NC,28202,USA,38.9,active,FALSE,0,,1,0.691519266,56.83649944,1.463619977,0.793862226,50,79.94063374,39.687637,1,6,0,298.4831426,23.56189491,19,39.71398408,36.81916849,35.27999952,42.68165163,1,04-06-2024,15,Tuesday,23,Quality Lab,Chemical Handling Area,Evening,0.79,192.87,0,1,Pending,Medium,No Dispatch Needed,192.87,0
BIN-020,SNSR-1020,READ-00020,2024-06-04 17:04:31+00:00,84.5,other,50.1109,8.6821,88 Zeil,Frankfurt,HE,60313,Germany,28.6,active,FALSE,0,,1,0.630791964,16.87604721,1.353009455,0.850145739,50,84.93980692,42.51285412,1,6,0,287.2320593,22.72389323,16,41.75451781,39.71398408,37.49136903,44.91477082,1,04-06-2024,17,Tuesday,23,Storage,Warehouse Utility Area,Evening,0.85,89.89,1,0,Not Needed,Medium,Vehicle Ready,0,0
BIN-021,SNSR-1021,READ-00021,2024-06-04 18:16:55+00:00,99.9,general,41.3851,2.1734,11 La Rambla,Barcelona,CT,8002,Spain,11.2,out_of_service,TRUE,0,,1,0.715900581,27.05331755,0.794448892,1.029535999,50,93.80066726,50.42436304,1,6,0,304.3671633,19.34036669,1,42.68165163,41.75451781,39.46751097,45.53513064,1,04-06-2024,18,Tuesday,23,Administration,Office Block,Evening,1.03,119.29,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-022,SNSR-1022,READ-00022,2024-06-04 19:37:10+00:00,29.4,recycling,37.9838,23.7275,4 Syntagma Sq,Athens,Attica,10557,Greece,64.3,active,FALSE,0,,1,0.664488515,15.67367606,0.885097729,1.128757554,50,93.12167802,43.57468675,1,6,0,331.964547,24.73304527,0,44.91477082,42.68165163,41.05664851,4.440849862,1,04-06-2024,19,Tuesday,23,Production,Packaging and Production,Evening,1.13,89.22,0,0,Not Needed,Low,No Dispatch Needed,89.22,0
BIN-023,SNSR-1023,READ-00023,2024-06-04 21:11:03+00:00,60.2,organic,-1.2921,36.8219,25 Kenyatta Ave,Nairobi,Nairobi,100,Kenya,52,active,FALSE,0,,0,0.971879061,56.23468091,1.351136672,1.096118426,50,8.537621566,6.774194852,1,6,0,63.73400763,24.47353381,15,45.53513064,44.91477082,36.55143905,7.259677857,0,04-06-2024,21,Tuesday,23,Cafeteria,Food Waste Area,Evening,1.1,110.71,0,0,Not Needed,Low,No Dispatch Needed,110.71,0
BIN-024,SNSR-1024,READ-00024,2024-06-04 22:53:38+00:00,89.3,hazardous,40.4168,-3.7038,60 Gran Via,Madrid,MD,28013,Spain,19.7,maintenance,FALSE,1,Overflow Warning,1,0.923248152,53.86696767,0.816922005,0.867960338,50,13.20884549,10.61682888,1,6,0,92.12928824,25.54764607,11,4.440849862,45.53513064,32.32865467,8.850666624,0,04-06-2024,22,Tuesday,23,Quality Lab,Chemical Handling Area,Night,0.69,146.82,1,1,Pending,Medium,Vehicle Ready,0,0
BIN-025,SNSR-1025,READ-00025,2024-06-05 00:08:55+00:00,4.8,other,55.9533,-3.1883,7 Princes St,Edinburgh,Scotland,EH2 2QP,UK,77.3,active,FALSE,0,,1,0.853361503,22.89708139,0.669492747,1.272919168,50,20.20056192,8.435172392,2,6,0,98.37659796,23.1819912,4,7.259677857,4.440849862,27.91960932,11.1709047,0,05-06-2024,0,Wednesday,23,Storage,Warehouse Utility Area,Night,1.02,53.02,0,0,Not Needed,Low,No Dispatch Needed,53.02,1
BIN-026,SNSR-1026,READ-00026,2024-06-05 01:25:15+00:00,92.2,general,37.5665,126.978,5 Namdaemunno,Seoul,Seoul,4531,South Korea,16.8,maintenance,TRUE,0,,1,0.948584236,42.9992023,1.056801262,1.14273815,50,24.93575043,13.76689095,2,6,0,121.5543819,19.9900961,4,8.850666624,7.259677857,23.55052173,13.58439068,0,05-06-2024,1,Wednesday,23,Administration,Office Block,Night,0.91,96.67,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-027,SNSR-1027,READ-00027,2024-06-05 02:37:44+00:00,70.7,recycling,25.276987,55.296249,32 Sheikh Zayed Rd,Dubai,Dubai,0,UAE,39.5,active,FALSE,0,,1,0.921468831,50.86111001,1.436154774,1.032612432,50,31.78432612,13.92007803,2,6,0,104.8923782,28.28212497,8,11.1709047,8.850666624,19.39377017,14.73138127,0,05-06-2024,2,Wednesday,23,Production,Packaging and Production,Night,0.83,111.04,0,0,Not Needed,Medium,No Dispatch Needed,111.04,1
BIN-028,SNSR-1028,READ-00028,2024-06-05 03:50:22+00:00,15.4,organic,1.3521,103.8198,19 Orchard Rd,Singapore,Singapore,238858,Singapore,68.2,active,FALSE,0,,1,0.674628024,37.76004058,1.196029797,1.067032448,50,27.26346246,16.49969675,2,6,0,118.640811,26.62576779,8,13.58439068,11.1709047,15.08185738,18.62492747,0,05-06-2024,3,Wednesday,23,Cafeteria,Food Waste Area,Night,0.85,91.07,0,0,Not Needed,Low,No Dispatch Needed,91.07,1
BIN-029,SNSR-1029,READ-00029,2024-06-05 05:01:13+00:00,77.1,hazardous,-34.6037,-58.3816,22 Avenida Corrientes,Buenos Aires,CABA,C1042,Argentina,22.9,active,FALSE,0,,1,0.957023599,36.48252892,1.07006117,0.951760037,50,35.3507298,14.54569569,2,6,0,162.9164891,28.67582694,2,14.73138127,13.58439068,11.23754264,21.83789235,0,05-06-2024,5,Wednesday,23,Quality Lab,Chemical Handling Area,Night,0.76,121.03,0,1,Pending,Medium,No Dispatch Needed,121.03,1
BIN-030,SNSR-1030,READ-00030,2024-06-05 06:19:58+00:00,42.3,other,13.7563,100.5018,45 Sukhumvit Rd,Bangkok,Bangkok,10110,Thailand,53.8,active,FALSE,0,,1,0.815736897,22.09261455,0.597176494,0.848638594,50,47.21739448,27.23407212,2,6,0,154.6022924,28.35273282,18,18.62492747,14.73138127,13.72283442,25.62613864,0,05-06-2024,6,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.98,77.89,0,0,Not Needed,Low,No Dispatch Needed,77.89,1
BIN-031,SNSR-1031,READ-00031,2024-06-05 07:33:24+00:00,99.2,general,64.1265,-21.8174,2 Laugavegur,Reykjavik,Capital Region,101,Iceland,8.1,out_of_service,TRUE,1,Overflow Warning,1,0.922976062,14.65513839,1.115007227,0.913583607,50,47.20257653,23.79875706,2,6,0,200.2511973,24.78463394,15,21.83789235,18.62492747,16.34661453,29.25803437,0,05-06-2024,7,Wednesday,23,Administration,Office Block,Morning,1.05,59.7,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-032,SNSR-1032,READ-00032,2024-06-05 08:45:16+00:00,23.5,recycling,40.4168,-3.7038,17 Calle de Alcalá,Madrid,MD,28014,Spain,41.2,active,FALSE,0,,1,0.95843652,54.8607879,1.49005385,1.154707666,50,61.29725367,29.99682675,2,6,0,215.9396814,24.18456491,15,25.62613864,21.83789235,19.26195278,31.8506843,0,05-06-2024,8,Wednesday,23,Production,Packaging and Production,Morning,1.33,140.74,0,1,Pending,Low,No Dispatch Needed,140.74,1
BIN-033,SNSR-1033,READ-00033,2024-06-05 09:59:37+00:00,63,organic,31.2304,121.4737,99 Nanjing Rd,Shanghai,Shanghai,200001,China,38.7,active,FALSE,1,Overflow Warning,1,0.72720139,55.02090286,0.640084015,0.708636093,50,62.8938071,30.50188916,2,6,0,242.8989691,25.2516185,2,29.25803437,25.62613864,22.21620701,35.57724412,0,05-06-2024,9,Wednesday,23,Cafeteria,Food Waste Area,Morning,0.81,141.74,0,1,Pending,Low,No Dispatch Needed,141.74,1
BIN-034,SNSR-1034,READ-00034,2024-06-05 11:14:51+00:00,7.2,hazardous,45.4642,9.19,3 Via Torino,Milan,MI,20123,Italy,17.6,out_of_service,FALSE,0,,1,0.64402077,41.65507286,1.018329652,0.769643584,50,69.83807132,33.93324553,2,6,0,246.8990055,27.00714335,19,31.8506843,29.25803437,25.35804322,36.38696788,0,05-06-2024,11,Wednesday,23,Quality Lab,Chemical Handling Area,Morning,0.89,157.49,0,1,Pending,Low,No Dispatch Needed,157.49,1
BIN-035,SNSR-1035,READ-00035,2024-06-05 12:28:34+00:00,55.5,other,52.3676,4.9041,21 Damrak,Amsterdam,NH,1012,Netherlands,62.4,active,FALSE,0,,1,0.691174065,26.95148955,1.377373072,0.727601585,50,74.87483827,33.63754649,2,6,0,237.7630958,25.40175054,0,35.57724412,31.8506843,28.45169845,37.57290789,0,05-06-2024,12,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.84,95.61,0,0,Not Needed,Low,No Dispatch Needed,95.61,1
BIN-036,SNSR-1036,READ-00036,2024-06-05 13:41:09+00:00,97.7,general,60.1699,24.9384,6 Mannerheimintie,Helsinki,Uusimaa,100,Finland,13.1,maintenance,TRUE,1,Overflow Warning,1,0.770843115,27.46047873,1.240768618,0.724437281,50,79.9006834,38.84096452,2,6,0,278.175862,24.45615841,19,36.38696788,35.57724412,31.15855279,38.23120341,0,05-06-2024,13,Wednesday,23,Administration,Office Block,Morning,0.83,103.81,1,0,Not Needed,High,Vehicle Ready,0,1
